ticker,name,exchange,tags,num_listed_shares
038340.KS,MIT,KOSDAQ,투자주의환기종목(소속부없음),"12,734,298"
144960.KS,뉴파워프라즈마,KOSDAQ,투자주의환기종목(소속부없음),"43,692,624"
141020.KS,디에스앤엘,KOSDAQ,투자주의환기종목(소속부없음),"32,802,132"
196490.KS,디에이테크놀로지,KOSDAQ,투자주의환기종목(소속부없음),"26,795,598"
257370.KS,명성티엔에스,KOSDAQ,투자주의환기종목(소속부없음),"7,726,156"
299910.KS,베스파,KOSDAQ,투자주의환기종목(소속부없음),"8,206,916"
082800.KS,비보존 제약,KOSDAQ,투자주의환기종목(소속부없음),"234,043,081"
036630.KS,세종텔레콤,KOSDAQ,투자주의환기종목(소속부없음),"270,000,000"
139050.KS,시티랩스,KOSDAQ,투자주의환기종목(소속부없음),"106,098,527"
058220.KS,아리온,KOSDAQ,투자주의환기종목(소속부없음),"38,974,244"
117670.KS,알파홀딩스,KOSDAQ,투자주의환기종목(소속부없음),"31,714,259"
263540.KS,어스앤에어로스페이스,KOSDAQ,투자주의환기종목(소속부없음),"7,733,747"
121890.KS,에스디시스템,KOSDAQ,투자주의환기종목(소속부없음),"12,686,120"
214310.KS,에스엘바이오닉스,KOSDAQ,투자주의환기종목(소속부없음),"73,582,603"
096690.KS,에이루트,KOSDAQ,투자주의환기종목(소속부없음),"160,983,948"
208860.KS,엔지스테크널러지,KOSDAQ,투자주의환기종목(소속부없음),"11,443,863"
227950.KS,엔투텍,KOSDAQ,투자주의환기종목(소속부없음),"100,301,731"
050540.KS,엠피씨플러스,KOSDAQ,투자주의환기종목(소속부없음),"5,118,559"
048260.KS,오스템임플란트,KOSDAQ,투자주의환기종목(소속부없음),"14,934,386"
263770.KS,유에스티,KOSDAQ,투자주의환기종목(소속부없음),"23,700,172"
083470.KS,이엠앤아이,KOSDAQ,투자주의환기종목(소속부없음),"20,743,618"
068330.KS,일신바이오,KOSDAQ,투자주의환기종목(소속부없음),"44,216,140"
174880.KS,장원테크,KOSDAQ,투자주의환기종목(소속부없음),"21,906,325"
058420.KS,제이웨이,KOSDAQ,투자주의환기종목(소속부없음),"3,610,839"
052670.KS,제일바이오,KOSDAQ,투자주의환기종목(소속부없음),"29,129,064"
033340.KS,좋은사람들,KOSDAQ,투자주의환기종목(소속부없음),"96,950,558"
051980.KS,중앙디앤엠,KOSDAQ,투자주의환기종목(소속부없음),"36,665,229"
082660.KS,코스나인,KOSDAQ,투자주의환기종목(소속부없음),"60,882,252"
069110.KS,코스온,KOSDAQ,투자주의환기종목(소속부없음),"23,940,660"
056000.KS,코원플레이,KOSDAQ,투자주의환기종목(소속부없음),"19,720,225"
237880.KS,클리오,KOSDAQ,투자주의환기종목(소속부없음),"18,071,353"
064520.KS,테크엘,KOSDAQ,투자주의환기종목(소속부없음),"10,940,701"
079970.KS,투비소프트,KOSDAQ,투자주의환기종목(소속부없음),"69,605,512"
241820.KS,피씨엘,KOSDAQ,투자주의환기종목(소속부없음),"11,957,236"
002230.KS,피에스텍,KOSDAQ,투자주의환기종목(소속부없음),"19,669,243"
114810.KS,한솔아이원스,KOSDAQ,투자주의환기종목(소속부없음),"29,352,174"
060310.KS,3S,KOSDAQ,중견기업부,"48,536,642"
054620.KS,APS홀딩스,KOSDAQ,중견기업부,"20,394,221"
013720.KS,CBI,KOSDAQ,중견기업부,"270,432,149"
051500.KS,CJ프레시웨이,KOSDAQ,중견기업부,"11,871,586"
058820.KS,CMG제약,KOSDAQ,중견기업부,"138,892,244"
023460.KS,CNH,KOSDAQ,중견기업부,"37,200,000"
083660.KS,CSA 코스믹,KOSDAQ,중견기업부,"39,451,193"
037370.KS,EG,KOSDAQ,중견기업부,"8,624,972"
050120.KS,ES큐브,KOSDAQ,중견기업부,"13,564,086"
214270.KS,FSN,KOSDAQ,중견기업부,"33,250,463"
130500.KS,GH신소재,KOSDAQ,중견기업부,"14,545,052"
028300.KS,HLB,KOSDAQ,중견기업부,"116,465,889"
067630.KS,HLB생명과학,KOSDAQ,중견기업부,"96,714,952"
115450.KS,HLB테라퓨틱스,KOSDAQ,중견기업부,"32,603,733"
403870.KS,HPSP,KOSDAQ,중견기업부,"20,289,750"
067290.KS,JW신약,KOSDAQ,중견기업부,"48,427,177"
024840.KS,KBI메탈,KOSDAQ,중견기업부,"32,950,848"
044180.KS,KD,KOSDAQ,중견기업부,"24,848,641"
111870.KS,KH 전자,KOSDAQ,중견기업부,"159,959,822"
060720.KS,KH바텍,KOSDAQ,중견기업부,"23,677,442"
114450.KS,KPX생명과학,KOSDAQ,중견기업부,"15,000,000"
060370.KS,KT서브마린,KOSDAQ,중견기업부,"25,938,232"
122450.KS,KX,KOSDAQ,중견기업부,"45,335,964"
086960.KS,MDS테크,KOSDAQ,중견기업부,"20,731,724"
160550.KS,NEW,KOSDAQ,중견기업부,"27,906,106"
053290.KS,NE능률,KOSDAQ,중견기업부,"16,526,307"
104200.KS,NHN벅스,KOSDAQ,중견기업부,"14,827,550"
091340.KS,S&K폴리텍,KOSDAQ,중견기업부,"11,703,721"
151910.KS,SBW생명과학,KOSDAQ,중견기업부,"177,134,118"
036120.KS,SCI평가정보,KOSDAQ,중견기업부,"35,500,000"
099220.KS,SDN,KOSDAQ,중견기업부,"56,171,811"
255220.KS,SG,KOSDAQ,중견기업부,"44,756,689"
040610.KS,SG&G,KOSDAQ,중견기업부,"34,087,196"
049470.KS,SGA,KOSDAQ,중견기업부,"58,862,249"
048550.KS,SM C&C,KOSDAQ,중견기업부,"95,625,120"
063440.KS,SM Life Design,KOSDAQ,중견기업부,"46,029,154"
089230.KS,THE E&M,KOSDAQ,중견기업부,"181,621,094"
161570.KS,THE MIDONG,KOSDAQ,중견기업부,"15,582,830"
032540.KS,TJ미디어,KOSDAQ,중견기업부,"13,931,609"
057030.KS,YBM넷,KOSDAQ,중견기업부,"16,312,697"
051390.KS,YW,KOSDAQ,중견기업부,"11,355,368"
052220.KS,iMBC,KOSDAQ,중견기업부,"23,000,000"
036620.KS,감성코퍼레이션,KOSDAQ,중견기업부,"89,593,577"
114190.KS,강원에너지,KOSDAQ,중견기업부,"26,123,038"
053950.KS,경남제약,KOSDAQ,중견기업부,"34,952,666"
024910.KS,경창산업,KOSDAQ,중견기업부,"35,819,005"
035290.KS,골드앤에스,KOSDAQ,중견기업부,"46,450,564"
038530.KS,골드퍼시픽,KOSDAQ,중견기업부,"92,016,431"
366030.KS,공구우먼,KOSDAQ,중견기업부,"22,263,600"
014200.KS,광림,KOSDAQ,중견기업부,"90,706,696"
029480.KS,광무,KOSDAQ,중견기업부,"38,216,900"
026910.KS,광진실업,KOSDAQ,중견기업부,"6,405,405"
053270.KS,구영테크,KOSDAQ,중견기업부,"26,394,174"
006050.KS,국영지앤엠,KOSDAQ,중견기업부,"34,895,243"
060480.KS,국일신동,KOSDAQ,중견기업부,"11,090,000"
078130.KS,국일제지,KOSDAQ,중견기업부,"127,617,473"
035080.KS,그래디언트,KOSDAQ,중견기업부,"15,527,584"
204020.KS,그리티,KOSDAQ,중견기업부,"20,147,430"
019660.KS,글로본,KOSDAQ,중견기업부,"34,790,746"
308100.KS,까스텔바작,KOSDAQ,중견기업부,"6,624,733"
039860.KS,나노엔텍,KOSDAQ,중견기업부,"26,807,627"
051490.KS,나라엠앤디,KOSDAQ,중견기업부,"14,200,000"
137080.KS,나래나노텍,KOSDAQ,중견기업부,"11,059,422"
190510.KS,나무가,KOSDAQ,중견기업부,"16,129,384"
085910.KS,네오티스,KOSDAQ,중견기업부,"13,828,718"
007390.KS,네이처셀,KOSDAQ,중견기업부,"62,637,156"
033640.KS,네패스,KOSDAQ,중견기업부,"23,059,202"
137940.KS,넥스트아이,KOSDAQ,중견기업부,"78,320,992"
225570.KS,넥슨게임즈,KOSDAQ,중견기업부,"65,761,094"
217270.KS,넵튠,KOSDAQ,중견기업부,"46,422,830"
106520.KS,노블엠앤비,KOSDAQ,중견기업부,"36,509,037"
142280.KS,녹십자엠에스,KOSDAQ,중견기업부,"21,117,283"
214870.KS,뉴지랩파마,KOSDAQ,중견기업부,"32,364,724"
085670.KS,뉴프렉스,KOSDAQ,중견기업부,"24,209,753"
298870.KS,다올인베스트먼트,KOSDAQ,중견기업부,"100,000,000"
008830.KS,대동기어,KOSDAQ,중견기업부,"8,987,520"
389260.KS,대명에너지,KOSDAQ,중견기업부,"17,050,000"
036480.KS,대성미생물,KOSDAQ,중견기업부,"3,800,000"
025440.KS,대성엘텍,KOSDAQ,중견기업부,"142,500,000"
020180.KS,대신정보통신,KOSDAQ,중견기업부,"38,428,915"
290380.KS,대유,KOSDAQ,중견기업부,"24,713,612"
290120.KS,대유에이피,KOSDAQ,중견기업부,"11,798,661"
003310.KS,대주산업,KOSDAQ,중견기업부,"35,392,350"
140520.KS,대창스틸,KOSDAQ,중견기업부,"21,109,243"
010170.KS,대한광통신,KOSDAQ,중견기업부,"74,308,655"
060900.KS,대한그린파워,KOSDAQ,중견기업부,"186,015,332"
021040.KS,대호특수강,KOSDAQ,중견기업부,"7,539,854"
021045.KS,대호특수강우,KOSDAQ,중견기업부,"424,246"
299170.KS,더블유에스아이,KOSDAQ,중견기업부,"30,027,963"
224060.KS,더코디,KOSDAQ,중견기업부,"3,215,154"
090410.KS,덕신하우징,KOSDAQ,중견기업부,"46,084,095"
263800.KS,데이타솔루션,KOSDAQ,중견기업부,"16,203,580"
075970.KS,동국알앤에스,KOSDAQ,중견기업부,"18,400,000"
099410.KS,동방선기,KOSDAQ,중견기업부,"13,541,002"
025950.KS,동신건설,KOSDAQ,중견기업부,"8,400,000"
228340.KS,동양파일,KOSDAQ,중견기업부,"20,000,000"
088910.KS,동우팜투테이블,KOSDAQ,중견기업부,"25,831,764"
032960.KS,동일기연,KOSDAQ,중견기업부,"3,635,150"
023790.KS,동일철강,KOSDAQ,중견기업부,"15,984,446"
073190.KS,듀오백,KOSDAQ,중견기업부,"11,968,040"
030350.KS,드래곤플라이,KOSDAQ,중견기업부,"57,641,187"
223250.KS,드림씨아이에스,KOSDAQ,중견기업부,"5,925,720"
060570.KS,드림어스컴퍼니,KOSDAQ,중견기업부,"56,859,847"
217620.KS,디딤이앤에프,KOSDAQ,중견기업부,"49,670,929"
016670.KS,디모아,KOSDAQ,중견기업부,"101,858,024"
263720.KS,디앤씨미디어,KOSDAQ,중견기업부,"12,275,111"
079810.KS,디이엔티,KOSDAQ,중견기업부,"16,000,094"
033130.KS,디지틀조선,KOSDAQ,중견기업부,"37,115,267"
383930.KS,디티앤씨알오,KOSDAQ,중견기업부,"6,315,256"
131180.KS,딜리,KOSDAQ,중견기업부,"29,350,000"
042510.KS,라온시큐어,KOSDAQ,중견기업부,"38,666,746"
171120.KS,라이온켐텍,KOSDAQ,중견기업부,"18,893,576"
090360.KS,로보스타,KOSDAQ,중견기업부,"9,750,000"
067730.KS,로지시스,KOSDAQ,중견기업부,"9,673,922"
038060.KS,루멘스,KOSDAQ,중견기업부,"48,103,069"
085370.KS,루트로닉,KOSDAQ,중견기업부,"26,378,918"
08537M.KS,루트로닉3우C,KOSDAQ,중견기업부,"201,775"
039980.KS,리노스,KOSDAQ,중견기업부,"45,713,596"
019570.KS,리더스 기술투자,KOSDAQ,중견기업부,"130,111,263"
016100.KS,리더스코스메틱,KOSDAQ,중견기업부,"19,100,894"
377450.KS,리파인,KOSDAQ,중견기업부,"17,330,000"
195500.KS,마니커에프앤지,KOSDAQ,중견기업부,"15,928,000"
014100.KS,메디앙스,KOSDAQ,중견기업부,"11,800,000"
054180.KS,메디콕스,KOSDAQ,중견기업부,"24,817,403"
065650.KS,메디프론,KOSDAQ,중견기업부,"47,043,559"
021880.KS,메이슨캐피탈,KOSDAQ,중견기업부,"152,184,408"
140410.KS,메지온,KOSDAQ,중견기업부,"26,742,018"
417970.KS,모델솔루션,KOSDAQ,중견기업부,"6,396,700"
080160.KS,모두투어,KOSDAQ,중견기업부,"18,900,000"
101330.KS,모베이스,KOSDAQ,중견기업부,"23,958,188"
012860.KS,모베이스전자,KOSDAQ,중견기업부,"73,233,457"
348030.KS,모비릭스,KOSDAQ,중견기업부,"9,603,800"
033200.KS,모아텍,KOSDAQ,중견기업부,"14,331,185"
118990.KS,모트렉스,KOSDAQ,중견기업부,"24,495,500"
006920.KS,모헨즈,KOSDAQ,중견기업부,"10,920,000"
001810.KS,무림SP,KOSDAQ,중견기업부,"22,137,500"
207760.KS,미스터블루,KOSDAQ,중견기업부,"74,675,235"
201490.KS,미투온,KOSDAQ,중견기업부,"31,257,770"
018700.KS,바른손,KOSDAQ,중견기업부,"35,119,757"
035620.KS,바른손이앤에이,KOSDAQ,중견기업부,"74,439,675"
032980.KS,바이온,KOSDAQ,중견기업부,"36,760,142"
267790.KS,배럴,KOSDAQ,중견기업부,"7,885,500"
046310.KS,백금T&A,KOSDAQ,중견기업부,"16,418,641"
331520.KS,밸로프,KOSDAQ,중견기업부,"47,869,299"
066410.KS,버킷스튜디오,KOSDAQ,중견기업부,"84,109,926"
019010.KS,베뉴지,KOSDAQ,중견기업부,"48,200,000"
177350.KS,베셀,KOSDAQ,중견기업부,"12,393,794"
250000.KS,보라티알,KOSDAQ,중견기업부,"6,750,733"
006910.KS,보성파워텍,KOSDAQ,중견기업부,"49,129,824"
226340.KS,본느,KOSDAQ,중견기업부,"30,699,596"
014470.KS,부방,KOSDAQ,중견기업부,"60,052,260"
044480.KS,블레이드 Ent,KOSDAQ,중견기업부,"32,343,981"
318410.KS,비비씨,KOSDAQ,중견기업부,"5,555,243"
083650.KS,비에이치아이,KOSDAQ,중견기업부,"26,000,000"
065170.KS,비엘팜텍,KOSDAQ,중견기업부,"88,970,559"
050090.KS,비케이홀딩스,KOSDAQ,중견기업부,"79,138,942"
419120.KS,산돌,KOSDAQ,중견기업부,"7,671,826"
100090.KS,삼강엠앤티,KOSDAQ,중견기업부,"53,235,012"
122350.KS,삼기,KOSDAQ,중견기업부,"38,339,428"
014970.KS,삼륭물산,KOSDAQ,중견기업부,"15,125,000"
053700.KS,삼보모터스,KOSDAQ,중견기업부,"19,332,003"
009620.KS,삼보산업,KOSDAQ,중견기업부,"45,255,561"
054540.KS,삼영엠텍,KOSDAQ,중견기업부,"13,000,000"
032280.KS,삼일,KOSDAQ,중견기업부,"16,213,590"
002290.KS,삼일기업공사,KOSDAQ,중견기업부,"12,400,000"
000250.KS,삼천당제약,KOSDAQ,중견기업부,"22,768,041"
046390.KS,삼화네트웍스,KOSDAQ,중견기업부,"43,172,933"
027580.KS,상보,KOSDAQ,중견기업부,"59,181,279"
101000.KS,상상인인더스트리,KOSDAQ,중견기업부,"71,750,792"
263810.KS,상신전자,KOSDAQ,중견기업부,"14,244,718"
042940.KS,상지카일룸,KOSDAQ,중견기업부,"94,234,439"
006730.KS,서부T&D,KOSDAQ,중견기업부,"60,399,705"
079650.KS,서산,KOSDAQ,중견기업부,"20,000,000"
100660.KS,서암기계공업,KOSDAQ,중견기업부,"12,600,000"
019770.KS,서연탑메탈,KOSDAQ,중견기업부,"11,650,000"
043710.KS,서울리거,KOSDAQ,중견기업부,"50,066,367"
063170.KS,서울옥션,KOSDAQ,중견기업부,"17,774,267"
027040.KS,서울전자통신,KOSDAQ,중견기업부,"69,588,847"
018680.KS,서울제약,KOSDAQ,중견기업부,"11,659,319"
122690.KS,서진오토모티브,KOSDAQ,중견기업부,"21,041,246"
171090.KS,선익시스템,KOSDAQ,중견기업부,"9,250,771"
086710.KS,선진뷰티사이언스,KOSDAQ,중견기업부,"12,203,280"
014620.KS,성광벤드,KOSDAQ,중견기업부,"28,600,000"
081580.KS,성우전자,KOSDAQ,중견기업부,"15,508,143"
045300.KS,성우테크론,KOSDAQ,중견기업부,"9,771,293"
080470.KS,성창오토텍,KOSDAQ,중견기업부,"7,300,000"
053060.KS,세동,KOSDAQ,중견기업부,"17,459,007"
017510.KS,세명전기,KOSDAQ,중견기업부,"15,246,000"
024830.KS,세원물산,KOSDAQ,중견기업부,"8,350,000"
053450.KS,세코닉스,KOSDAQ,중견기업부,"14,792,803"
222810.KS,세토피아,KOSDAQ,중견기업부,"53,486,333"
252500.KS,세화피앤씨,KOSDAQ,중견기업부,"41,486,390"
068940.KS,셀피글로벌,KOSDAQ,중견기업부,"38,260,597"
060230.KS,소니드,KOSDAQ,중견기업부,"21,413,561"
032680.KS,소프트센,KOSDAQ,중견기업부,"38,247,703"
032685.KS,소프트센우,KOSDAQ,중견기업부,"142,857"
066910.KS,손오공,KOSDAQ,중견기업부,"27,181,195"
154040.KS,솔루에타,KOSDAQ,중견기업부,"15,314,149"
035610.KS,솔본,KOSDAQ,중견기업부,"27,345,997"
357780.KS,솔브레인,KOSDAQ,중견기업부,"7,778,566"
086980.KS,쇼박스,KOSDAQ,중견기업부,"62,638,000"
084180.KS,수성샐바시온,KOSDAQ,중견기업부,"73,551,600"
099440.KS,스맥,KOSDAQ,중견기업부,"33,559,832"
159910.KS,스킨앤스킨,KOSDAQ,중견기업부,"354,150,749"
115570.KS,스타플렉스,KOSDAQ,중견기업부,"7,984,508"
330730.KS,스톤브릿지벤처스,KOSDAQ,중견기업부,"18,055,830"
204630.KS,스튜디오산타클로스,KOSDAQ,중견기업부,"65,054,688"
013810.KS,스페코,KOSDAQ,중견기업부,"14,655,470"
049830.KS,승일,KOSDAQ,중견기업부,"6,132,112"
033170.KS,시그네틱스,KOSDAQ,중견기업부,"85,728,319"
025320.KS,시노펙스,KOSDAQ,중견기업부,"75,407,905"
001000.KS,신라섬유,KOSDAQ,중견기업부,"24,277,540"
025870.KS,신라에스지,KOSDAQ,중견기업부,"4,000,000"
215600.KS,신라젠,KOSDAQ,중견기업부,"102,867,125"
162300.KS,신스틸,KOSDAQ,중견기업부,"40,295,348"
002800.KS,신신제약,KOSDAQ,중견기업부,"15,170,500"
017000.KS,신원종합개발,KOSDAQ,중견기업부,"11,668,027"
138070.KS,신진에스엠,KOSDAQ,중견기업부,"17,503,204"
010280.KS,쌍용정보통신,KOSDAQ,중견기업부,"63,964,034"
208640.KS,썸에이지,KOSDAQ,중견기업부,"139,240,254"
066790.KS,씨씨에스,KOSDAQ,중견기업부,"56,025,056"
222080.KS,씨아이에스,KOSDAQ,중견기업부,"61,846,812"
359090.KS,씨엔알리서치,KOSDAQ,중견기업부,"54,291,047"
115530.KS,씨엔플러스,KOSDAQ,중견기업부,"67,963,000"
376290.KS,씨유테크,KOSDAQ,중견기업부,"17,657,500"
060590.KS,씨티씨바이오,KOSDAQ,중견기업부,"24,181,020"
260930.KS,씨티케이,KOSDAQ,중견기업부,"19,341,591"
013990.KS,아가방컴퍼니,KOSDAQ,중견기업부,"32,887,536"
025980.KS,아난티,KOSDAQ,중견기업부,"86,428,901"
052710.KS,아모텍,KOSDAQ,중견기업부,"9,743,406"
036010.KS,아비코전자,KOSDAQ,중견기업부,"13,292,934"
050860.KS,아세아텍,KOSDAQ,중견기업부,"22,500,000"
067390.KS,아스트,KOSDAQ,중견기업부,"26,284,487"
127710.KS,아시아경제,KOSDAQ,중견기업부,"34,904,082"
227610.KS,아우딘퓨쳐스,KOSDAQ,중견기업부,"23,676,618"
054800.KS,아이디스홀딩스,KOSDAQ,중견기업부,"10,347,756"
332370.KS,아이디피,KOSDAQ,중견기업부,"13,273,726"
339950.KS,아이비김영,KOSDAQ,중견기업부,"44,946,655"
289010.KS,아이스크림에듀,KOSDAQ,중견기업부,"12,864,037"
069920.KS,아이에스이커머스,KOSDAQ,중견기업부,"25,826,362"
038880.KS,아이에이,KOSDAQ,중견기업부,"294,769,150"
101390.KS,아이엠,KOSDAQ,중견기업부,"8,103,470"
078860.KS,아이오케이,KOSDAQ,중견기업부,"96,126,472"
090150.KS,아이윈,KOSDAQ,중견기업부,"41,386,324"
031310.KS,아이즈비전,KOSDAQ,중견기업부,"16,439,898"
052460.KS,아이크래프트,KOSDAQ,중견기업부,"14,607,936"
119830.KS,아이텍,KOSDAQ,중견기업부,"20,073,756"
124500.KS,아이티센,KOSDAQ,중견기업부,"19,907,333"
001540.KS,안국약품,KOSDAQ,중견기업부,"13,042,420"
361570.KS,알비더블유,KOSDAQ,중견기업부,"9,618,193"
140670.KS,알에스오토메이션,KOSDAQ,중견기업부,"9,303,140"
